TFT9_Augment_Commander_MediumForge,1041,0.10854947166186361,0.49471661863592636,4.571565802113358,4.589098532494764,4.55673758865249,0.0,477,564,0
TFT9_Augment_StrategistTrait,24,0.0,0.5833333333333333,4.333333333333333,3.0,4.454545454545454,4.454545454545454,2,11,11
TFT6_Augment_Traitless3,48,0.10416666666666667,0.5000000000000001,4.458333333333332,4.7073170731707314,3.0,0.0,41,7,0
TFT9_Augment_SocialDistancing2,360,0.12499999999999996,0.5027777777777782,4.438888888888891,4.28723404255319,4.43037974683544,4.583333333333336,94,158,108
TFT9_Augment_Formation2,396,0.15656565656565644,0.5631313131313124,4.181818181818183,3.977272727272727,4.175141242937859,4.328244274809162,88,177,131
TFT9_Augment_SorcererEmblem2,107,0.18691588785046728,0.560747663551402,3.990654205607476,4.127272727272726,3.5757575757575757,4.315789473684211,55,33,19
TFT9_Augment_GiftsFromTheFallen,489,0.1595092024539877,0.5276073619631895,4.335378323108387,4.333333333333333,4.028436018957347,4.670103092783502,84,211,194
TFT9_Augment_JeweledLotus,239,0.14225941422594135,0.49790794979079533,4.527196652719663,4.948717948717949,4.482142857142855,4.397727272727272,39,112,88
TFT9_Augment_GreaterJeweledLotus,225,0.1333333333333333,0.5022222222222223,4.493333333333334,4.706896551724138,4.499999999999997,4.320000000000001,58,92,75
TFT9_Augment_Idealism,200,0.16000000000000006,0.5050000000000001,4.3599999999999985,4.421052631578948,4.2388059701492535,0.0,133,67,0
TFT9_Augment_FreljordGlacialBreeze,165,0.07878787878787878,0.5515151515151516,4.284848484848489,4.2571428571428545,4.049999999999999,4.499999999999998,35,60,70
TFT9_Augment_DeadeyeEmblem2,55,0.054545454545454536,0.41818181818181815,4.963636363636365,5.296296296296297,4.7368421052631575,4.444444444444445,27,19,9
TFT9_Augment_DeadeyeSuppressingFire,125,0.07199999999999998,0.408,4.944,5.368421052631579,4.911111111111111,4.595238095238095,38,45,42
TFT9_Augment_StarterKit,21,0.047619047619047616,0.47619047619047616,4.904761904761905,4.904761904761905,0.0,0.0,21,0,0
TFT9_Augment_Martyr,132,0.1893939393939394,0.5530303030303029,4.166666666666667,4.066666666666666,4.149253731343282,4.220000000000001,15,67,50
TFT9_Augment_ChallengerEmblem,91,0.13186813186813182,0.6043956043956041,4.1208791208791204,4.2105263157894735,4.136363636363638,4.0357142857142865,19,44,28
TFT9_Augment_PhreakyFriday,42,0.07142857142857142,0.4523809523809524,4.761904761904764,4.761904761904764,0.0,0.0,42,0,0
TFT9_Augment_CapriciousForge,128,0.11718749999999997,0.4609375,4.578125,3.8125,4.965517241379311,4.388888888888889,16,58,54
TFT9_Augment_ItPaysToLearnII,246,0.22357723577235772,0.5203252032520327,4.443089430894307,0.0,4.230769230769229,4.737864077669904,0,143,103
TFT9_Augment_AllThatShimmers,262,0.17938931297709923,0.5801526717557249,4.106870229007634,4.000000000000001,5.166666666666667,0.0,238,24,0
TFT6_Augment_MaxLevel10,204,0.25980392156862736,0.5147058823529411,4.215686274509804,4.209876543209877,4.470588235294119,3.6578947368421053,81,85,38
TFT9_Augment_ACutAbove,265,0.11320754716981138,0.4716981132075473,4.520754716981131,4.469483568075119,4.730769230769232,0.0,213,52,0
TFT9_Augment_GiantGrabBag,31,0.03225806451612903,0.41935483870967744,4.870967741935484,4.7894736842105265,5.0,0.0,19,12,0
TFT9_Augment_KnowYourEnemy,412,0.14563106796116496,0.5582524271844655,4.179611650485437,4.43243243243243,4.03,4.260869565217392,74,200,138
TFT9_Augment_Commander_LargeForge,341,0.08211143695014667,0.4809384164222874,4.656891495601172,4.840206185567007,4.414965986394556,0.0,194,147,0
TFT6_Augment_RadiantRelics,148,0.11486486486486491,0.46621621621621623,4.74324324324324,4.632653061224491,4.842105263157893,4.7380952380952355,49,57,42
TFT9_Augment_CyberneticBulk2,138,0.036231884057971016,0.463768115942029,4.688405797101449,5.1875,4.6268656716417915,4.618181818181818,16,67,55
TFT9_Augment_EscortQuest,31,0.2580645161290323,0.5806451612903226,3.838709677419355,3.7777777777777777,4.25,0.0,27,4,0
TFT9_Augment_OneHundredDuckSizedHorses,40,0.05,0.5750000000000001,4.250000000000002,4.200000000000001,2.8461538461538463,5.833333333333333,15,13,12
TFT6_Augment_RichGetRicher,22,0.0,0.45454545454545453,5.090909090909091,5.090909090909091,0.0,0.0,22,0,0
TFT9_Augment_TransfusionPlusPlus,116,0.13793103448275862,0.525862068965517,4.258620689655171,4.17857142857143,4.333333333333332,0.0,56,60,0
TFT9_Augment_Commander_MediumForgePlus,890,0.08089887640449443,0.45955056179775267,4.748314606741573,0.0,4.8160377358490525,4.686695278969955,0,424,466
TFT9_Augment_CyberneticBulk3,113,0.09734513274336284,0.5663716814159292,4.318584070796456,4.241379310344827,4.4375,4.288461538461539,29,32,52
TFT9_Augment_YouHaveMySword,299,0.10367892976588629,0.5250836120401341,4.354515050167217,4.114285714285716,4.3738317757009355,4.620689655172413,105,107,87
TFT9_Augment_YouHaveMyBow,220,0.1,0.44090909090909086,4.781818181818182,4.9571428571428555,4.651685393258428,4.7704918032786905,70,89,61
TFT9_Augment_PandorasItems2,55,0.09090909090909091,0.43636363636363634,4.890909090909091,4.769230769230769,5.04,4.764705882352941,13,25,17
TFT9_Augment_BigGrabBag,58,0.08620689655172414,0.5689655172413792,4.413793103448278,4.620689655172414,4.206896551724136,0.0,29,29,0
TFT9_Augment_LongDistanceRelationship2,680,0.11470588235294117,0.5308823529411761,4.373529411764704,4.4125000000000005,4.3787375415282375,4.337899543378995,160,301,219
TFT9_Augment_Commander_Experience2,67,0.11940298507462686,0.40298507462686567,5.014925373134328,5.216216216216217,4.766666666666667,0.0,37,30,0
TFT9_Augment_BastionMorningLight,31,0.0967741935483871,0.5806451612903226,4.161290322580645,2.8333333333333335,4.875,4.294117647058823,6,8,17
TFT9_Augment_MarksmanEmblem,66,0.10606060606060604,0.46969696969696967,4.712121212121212,5.8,4.545454545454546,4.5,10,22,34
TFT9_Augment_SorcererEmblem,171,0.15204678362573104,0.5321637426900585,4.239766081871346,4.338709677419354,4.324324324324325,3.8857142857142857,62,74,35
TFT9_Augment_HealingOrbsII,172,0.13953488372093031,0.5174418604651166,4.395348837209302,4.481481481481482,4.164179104477614,4.564102564102564,27,67,78
TFT9_Augment_TransfusionPlus,123,0.11382113821138212,0.5121951219512194,4.569105691056913,4.157894736842105,4.924242424242424,0.0,57,66,0
TFT9_Augment_ChallengerDefensiveDash,36,0.027777777777777776,0.5277777777777778,4.638888888888889,4.166666666666667,5.153846153846154,4.411764705882352,6,13,17
TFT7_Augment_Consistency,27,0.1111111111111111,0.2962962962962963,5.333333333333333,5.333333333333333,0.0,0.0,27,0,0
TFT9_Augment_ZaunEmblem,126,0.134920634920635,0.4365079365079365,4.817460317460319,5.162790697674419,5.318181818181817,3.871794871794872,43,44,39
TFT9_Augment_MediumEndShopping,542,0.1900369003690036,0.5036900369003693,4.452029520295205,4.453453453453454,4.422680412371134,4.8,333,194,15
TFT9_Augment_CyberneticLeech1,133,0.12781954887218047,0.5639097744360898,4.180451127819549,4.3076923076923075,4.016129032258065,4.368421052631579,52,62,19
TFT9_Augment_CyberneticLeech2,221,0.17647058823529413,0.5022624434389141,4.2579185520362,4.79310344827586,4.363636363636363,4.019230769230772,29,88,104
TFT6_Augment_TinyTitans,143,0.10489510489510494,0.5174825174825173,4.4825174825174825,4.276923076923078,4.653846153846154,0.0,65,78,0
TFT9_Augment_GunnerSpiritOfTheDuelist,59,0.01694915254237288,0.3559322033898305,5.3559322033898304,4.714285714285714,5.4,5.633333333333334,14,15,30
TFT9_Augment_ZaunTrait,76,0.1710526315789474,0.5394736842105263,4.3815789473684195,4.722222222222223,3.942857142857143,5.0,36,35,5
TFT9_Augment_Commander_SmallForge,660,0.10454545454545454,0.4999999999999995,4.472727272727273,4.548192771084337,4.396341463414637,0.0,332,328,0
