TFT9_Augment_Commander_MediumForge,8278,0.1064266731094466,0.516429089151966,4.442014979463626,4.418571765260432,4.466666666666667,0.0,4243,4035,0
TFT9_Augment_StrategistTrait,575,0.04521739130434783,0.426086956521739,4.954782608695654,4.848,5.03381642512077,4.942386831275721,125,207,243
TFT6_Augment_Traitless3,418,0.11722488038277512,0.5526315789473686,4.150717703349276,4.135501355013553,4.26530612244898,0.0,369,49,0
TFT9_Augment_SocialDistancing2,3922,0.12876083630800617,0.5336562978072419,4.320754716981119,4.358641358641358,4.315258511979816,4.298876404494371,1001,1586,1335
TFT9_Augment_Formation2,4511,0.13744180891154978,0.5293726446464203,4.3338505874528765,4.347466390899687,4.378363832077506,4.276986951364177,967,1858,1686
TFT9_Augment_SorcererEmblem2,1163,0.1401547721410146,0.5786758383490975,4.128116938950984,4.123595505617978,4.111111111111111,4.163346613545817,534,378,251
TFT9_Augment_GiftsFromTheFallen,5103,0.16264942190868129,0.5461493239271006,4.227317264354299,4.401197604790413,4.155523944997626,4.215863453815265,1002,2109,1992
TFT9_Augment_JeweledLotus,3689,0.11385199240986717,0.47817836812144227,4.615342911358099,4.635696821515889,4.597537265068045,4.623493975903622,818,1543,1328
TFT9_Augment_GreaterJeweledLotus,2757,0.13492927094668045,0.5350018135654702,4.33079434167574,4.459119496855347,4.3182214472536975,4.223312883435584,795,1147,815
TFT9_Augment_Idealism,2295,0.13289760348583884,0.5372549019607846,4.31546840958606,4.339360222531287,4.275379229871644,0.0,1438,857,0
TFT9_Augment_FreljordGlacialBreeze,1864,0.12017167381974246,0.5697424892703861,4.165236051502144,4.216438356164382,4.137588652482272,4.166246851385388,365,705,794
TFT9_Augment_DeadeyeEmblem2,830,0.06987951807228929,0.4975903614457831,4.54819277108434,4.802816901408451,4.159420289855071,4.633165829145729,355,276,199
TFT9_Augment_DeadeyeSuppressingFire,1361,0.10139603232916981,0.5510653930933134,4.2880235121234405,4.47923322683706,4.277580071174375,4.176954732510289,313,562,486
TFT9_Augment_StarterKit,420,0.06666666666666665,0.44285714285714284,4.800000000000003,4.800000000000003,0.0,0.0,420,0,0
TFT9_Augment_Martyr,1237,0.16976556184316902,0.5383993532740505,4.260307194826188,4.368663594470051,4.183044315992291,4.2934131736527,217,519,501
TFT9_Augment_ChallengerEmblem,1203,0.12302576891105588,0.49709060681629225,4.507065669160427,4.424561403508775,4.557613168724282,4.50462962962963,285,486,432
TFT9_Augment_PhreakyFriday,430,0.08139534883720931,0.5418604651162796,4.358139534883728,4.358139534883728,0.0,0.0,430,0,0
TFT9_Augment_CapriciousForge,1709,0.11059098888238733,0.5096547688706838,4.4470450555880525,4.3381642512077265,4.459057071960297,4.465517241379311,207,806,696
TFT9_Augment_ItPaysToLearnII,8702,0.17720064353022275,0.4932199494369106,4.488393472764902,0.0,4.483654919470599,4.5006170300287955,0,6271,2431
TFT9_Augment_AllThatShimmers,3705,0.17381916329284758,0.5336032388663958,4.2464237516869145,4.155957161981262,4.623430962343096,0.0,2988,717,0
TFT6_Augment_MaxLevel10,3316,0.19270205066345,0.5217129071170074,4.336550060313625,4.240489130434794,4.324642556770394,4.574045801526719,1472,1189,655
TFT9_Augment_ACutAbove,2830,0.13462897526501766,0.5674911660777392,4.181978798586574,4.107727272727282,4.4412698412698415,0.0,2200,630,0
TFT9_Augment_GiantGrabBag,489,0.07770961145194279,0.47648261758691207,4.660531697341512,4.86458333333333,4.3681592039801025,0.0,288,201,0
TFT9_Augment_KnowYourEnemy,3601,0.16273257428492124,0.5731741183004744,4.10413773951679,4.098630136986307,4.073670723894934,4.14351145038168,730,1561,1310
TFT9_Augment_Commander_LargeForge,3771,0.08618403606470426,0.48236542031291435,4.593211349774577,4.620253164556955,4.557997557997559,0.0,2133,1638,0
TFT6_Augment_RadiantRelics,2614,0.09678653404743683,0.48967100229533267,4.602907421576107,4.684556407447974,4.510204081632655,4.6255201109570026,913,980,721
TFT9_Augment_CyberneticBulk2,1210,0.11404958677685953,0.5057851239669428,4.529752066115706,4.375565610859729,4.608786610878661,4.522504892367905,221,478,511
TFT9_Augment_EscortQuest,400,0.1625,0.52,4.362499999999997,4.303125000000001,4.6,0.0,320,80,0
TFT9_Augment_OneHundredDuckSizedHorses,361,0.12188365650969521,0.559556786703602,4.2077562326869815,3.857142857142857,4.081761006289306,4.627118644067795,84,159,118
TFT6_Augment_RichGetRicher,552,0.13405797101449277,0.43659420289855067,4.80978260869565,4.80978260869565,0.0,0.0,552,0,0
TFT9_Augment_TransfusionPlusPlus,912,0.15460526315789475,0.5570175438596491,4.174342105263145,4.1049107142857135,4.241379310344824,0.0,448,464,0
